1,0,0.000255493101686
2,0,0.00485436893204
3,0,0.00229943791518
4,0,0.00536535513541
5,0.0128205128205,0.00715380684722
6,0.025641025641,0.0114971895759
7,0.0320512820513,0.0155850792029
8,0.0576923076923,0.0112416964742
9,0.0512820512821,0.017118037813
10,0.0320512820513,0.0155850792029
11,0.025641025641,0.017118037813
12,0.0320512820513,0.02120592744
13,0.0833333333333,0.0273377618804
14,0.0384615384615,0.0252938170669
15,0.0192307692308,0.0250383239653
16,0.0512820512821,0.0293817066939
17,0.0576923076923,0.0283597342872
18,0.0320512820513,0.0291262135922
19,0.0192307692308,0.0316811446091
20,0.00641025641026,0.0360245273378
21,0.0448717948718,0.0332141032192
22,0.0512820512821,0.0367910066428
23,0.0384615384615,0.0314256515074
24,0.025641025641,0.0360245273378
25,0.0128205128205,0.0367910066428
26,0.025641025641,0.0314256515074
27,0,0.0352580480327
28,0.025641025641,0.0281042411855
29,0.025641025641,0.030148185999
30,0.0192307692308,0.0255493101686
31,0.0128205128205,0.0250383239653
32,0.00641025641026,0.0258048032703
33,0.0128205128205,0.0247828308636
34,0.025641025641,0.0194174757282
35,0,0.0242718446602
36,0.00641025641026,0.0186509964231
37,0.0128205128205,0.0209504343383
38,0.0320512820513,0.0173735309147
39,0.00641025641026,0.0160960654062
40,0,0.0143076136944
41,0,0.0137966274911
42,0.0192307692308,0.0117526826776
43,0.0128205128205,0.00843127235565
44,0,0.00689831374553
45,0,0.00715380684722
46,0,0.00843127235565
47,0,0.00613183444047
48,0,0.00510986203373
49,0,0.00434338272867
50,0,0.00281042411855
51,0,0.00281042411855
52,0,0.00306591722024
53,0,0.00459887583035
54,0,0.00306591722024
55,0,0.00332141032192
56,0,0.00204394481349
57,0,0.00153295861012
58,0,0.00255493101686
59,0,0.000255493101686
60,0,0.000766479305059
61,0,0.000255493101686
62,0.00641025641026,0.000766479305059
63,0,0.00127746550843
64,0,0.000255493101686
65,0,0.000510986203373
66,0,0
67,0,0.000766479305059
68,0,0
69,0,0
70,0,0.000255493101686
71,0,0.000255493101686
72,0,0.000510986203373
73,0,0.000255493101686
74,0,0.000255493101686
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0.000255493101686
80,0,0
81,0,0.000255493101686
82,0,0.000255493101686
83,0,0
84,0,0.000255493101686
85,0,0.000255493101686
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0.000255493101686
91,0,0
92,0,0.000255493101686
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
